Name;Status;Flowering;N_Phases;
Hieracium rothianum Wallr. (echoides > pilosella);indigen;2;0
Hieracium rubriflorum Zahn (aurantiacum > hoppeanum);indigen;2;0
Hieracium rubrum Peter;indigen;2;0
Hieracium sabaudum L.;indigen;3;0
Hieracium schmidtii Tausch;indigen;3;0
Hieracium schneidii Schack & Zahn (calodon - densiflorum);indigen;1;0
Hieracium schultesii F. W. Schultz (lactucella - pilosella);indigen;2;0
Hieracium sciadophorum NÑgeli & Peter (cymosum - lactucella);indigen;2;0
Hieracium scorzonerifolium Vill. (villosum >= bupleuroides);indigen;2;0
Hieracium serratum NÑgeli & Peter (alpinum <= dentatum);indigen;2;0
Hieracium sommerfeltii Lindeb. (caesium - schmidtii);indigen;3;0
Hieracium sparsiramum NÑgeli & Peter (bupleuroides (oder glaucum) > villosum);indigen;2;0
Hieracium sphaerocephalum Froel. (angustifolium - hoppeanum);indigen;2;0
Hieracium spurium Chaix ex Froel. (cymosum > pilosella);indigen;1;0
Hieracium stenoplecum Arv.-Touv. & Huter (prenanthoides > intybaceum);indigen;1;0
Hieracium stoloniflorum Waldst. & Kit. (aurantiacum < pilosella);indigen;2;0
Hieracium subramosum Lînnr.;indigen;1;0
Hieracium subrigidum Almq. ex Stenstr.;indigen;3;0
Hieracium substoloniflorum Peter (aurantiacum <= hoppeanum);indigen;2;0
Hieracium sulphureum Dîll (piloselloides - lactucella);indigen;1;0
Hieracium umbellatum L.;indigen;4;0
Hieracium umbrosum Jord. (prenanthoides < murorum);indigen;2;0
Hieracium valdepilosum Vill. (villosum - prenanthoides);indigen;2;0
Hieracium valoddae (Zahn) Zahn (humile - pallescens);indigen;2;0
Hieracium villosum Jacq.;indigen;3;0
Hieracium viridifolium Peter (lactucella - hoppeanum);indigen;3;0
Hieracium visianii (F. W. Schultz & Sch. Bip.) Schinz & Thell. (piloselloides > pilosella);indigen;2;0
Hieracium vulgatum Fr. (bifidum <= lachenalii);indigen;2;0
Hieracium walteri-langii Gottschlich (fallax - leptophyton);indigen;1;0
Hieracium wiesbaurianum Uechtr. (schmidtii (oder glaucinum) - bifidum);indigen;3;0
Hieracium zizianum Tausch (piloselloides - cymosum);indigen;3;0
Hierochloe australis (Schrad.) Roem. & Schult;indigen;2;0
Hierochloe hirta (Schrank) Borb†s;indigen;3;0
Hierochloe odorata (L.) P. Beauv.;indigen;2;0
Himantoglossum hircinum (L.) W. D. J. Koch;indigen;2;0
Hippocrepis comosa L.;indigen;3;0
Hippocrepis emerus (L.) Lassen;indigen;3;0
Hippophae rhamnoides L.;indigen;3;0
Hippuris vulgaris L.;indigen;4;0
Holcus lanatus L.;indigen;3;0
Holcus mollis L.;indigen;3;0
Holosteum umbellatum L.;indigen;3;0
Homogyne alpina (L.) Cass.;indigen;3;0
Homogyne discolor (Jacq.) Cass.;indigen;3;0
Honckenya peploides (L.) Ehrh.;indigen;2;0
Hordelymus europaeus (L.) Harz;indigen;3;0
Hordeum marinum Huds.;indigen;3;0
Hordeum secalinum Schreb.;indigen;2;0
Horminum pyrenaicum L.;indigen;4;0
Hornungia petraea (L.) Rchb.;indigen;3;0
Hottonia palustris L.;indigen;3;0
Humulus lupulus L.;indigen;2;0
Huperzia selago (L.) Schrank & Mart.;indigen;4;0
Hyacinthoides non-scripta (L.) Chouard ex Rothm.;indigen;2;0
Hydrocharis morsus-ranae L.;indigen;3;0
Hydrocotyle vulgaris L.;indigen;2;0
Hymenolobus procumbens (L.) Nutt.;indigen;2;0
Hymenophyllum tunbrigense (L.) Sm.;indigen;1;0
Hypericum elegans Stephan ex Willd.;indigen;2;0
Hypericum elodes L.;indigen;2;0
Hypericum hirsutum L.;indigen;2;0
Hypericum humifusum L.;indigen;5;0
Hypericum maculatum Crantz s. l.;indigen;2;0
Hypericum montanum L.;indigen;3;0
Hypericum perforatum L.;indigen;2;0
Hypericum pulchrum L.;indigen;3;0
Hypericum tetrapterum Fr.;indigen;2;0
Hypochaeris glabra L.;indigen;5;2
Hypochaeris maculata L.;indigen;4;0
Hypochaeris radicata L.;indigen;4;0
Hypochaeris uniflora Vill.;indigen;3;0
Ilex aquifolium L.;indigen;2;0
Illecebrum verticillatum L.;indigen;3;0
Impatiens noli-tangere L.;indigen;2;0
Inula britannica L.;indigen;3;0
Inula conyzae (Griess.) Meikle;indigen;5;0
Inula germanica L.;indigen;2;0
Inula helvetica Weber;indigen;3;0
Inula hirta L.;indigen;2;0
Inula salicina L.;indigen;5;0
Iris aphylla L.;indigen;2;0
Iris pseudacorus L.;indigen;2;0
Iris sibirica L.;indigen;2;0
Iris spuria L.;indigen;2;0
Iris variegata L.;indigen;2;0
Isoetes echinospora Durieu;indigen;3;0
Isoetes lacustris L.;indigen;3;0
Isolepis setacea (L.) R. Br.;indigen;4;0
Jasione laevis Lam.;indigen;2;0
Jasione montana L.;indigen;3;0
Jovibarba globifera (L.) J. Parn. s. str.;indigen;3;0
Juncus acutiflorus Ehrh. ex Hoffm.;indigen;3;0
Juncus alpinus Vill.;indigen;2;0
Juncus anceps Laharpe;indigen;2;0
Juncus articulatus L.;indigen;3;0
Juncus atratus Krock.;indigen;3;0
Juncus balticus Willd.;indigen;2;0
Juncus bufonius L.;indigen;4;0
Juncus bulbosus L.;indigen;3;0
Juncus capitatus Weigel;indigen;4;0
Juncus compressus Jacq.;indigen;2;0
Juncus conglomeratus L.;indigen;3;0
Juncus effusus L.;indigen;3;0
Juncus filiformis L.;indigen;3;0
Juncus gerardii Loisel.;indigen;2;0
Juncus inflexus L.;indigen;3;0
Juncus jacquinii L.;indigen;3;0
Juncus maritimus Lam.;indigen;2;0
Juncus minutulus Albert & Jahand.;indigen;4;0
Juncus pygmaeus Rich. ex Thuill.;indigen;5;0
Juncus ranarius Perrier & Songeon;indigen;4;0
Juncus sphaerocarpus Nees;indigen;3;0
Juncus squarrosus L.;indigen;3;0
Juncus stygius L.;indigen;2;0
Juncus subnodulosus Schrank;indigen;2;0
Juncus tenageia Ehrh. ex L. f.;indigen;3;0
Juncus trifidus L. s. l.;indigen;2;0
Juncus triglumis L.;indigen;2;0
Juniperus communis L. s. str.;indigen;2;0
Juniperus sabina L.;indigen;2;0
Juniperus sibirica Burgsd.;indigen;2;0
Jurinea cyanoides (L.) Rchb.;indigen;3;0
Kernera saxatilis (L.) Sweet;indigen;3;0
Knautia arvensis (L.) Coult. s. str.;indigen;2;0
Knautia dipsacifolia Kreutzer;indigen;4;0
Knautia drymeia Heuff.;indigen;5;0
Knautia kitaibelii (Schult.) Borb†s;indigen;2;0
Kobresia simpliciuscula (Wahlenb.) Mack.;indigen;2;0
Koeleria arenaria (Dumort.) Conert;indigen;2;0
Koeleria glauca (Spreng.) DC.;indigen;3;0
Koeleria macrantha (Ledeb.) Schult.;indigen;2;0
Koeleria pyramidata (Lam.) P. Beauv.;indigen;2;0
Koeleria vallesiana (Honck.) Gaudin;indigen;2;0
Lactuca perennis L.;indigen;2;0
Lactuca quercina L.;indigen;3;0
Lactuca saligna L.;indigen;2;0
Lactuca serriola L.;indigen;3;0
Lactuca viminea (L.) J. Presl & C. Presl;indigen;2;0
Lactuca virosa L.;indigen;2;0
Lamium maculatum L.;indigen;6;0
Lappula deflexa (Wahlenb.) Garcke;indigen;3;0
Lapsana communis L.;indigen;4;0
Larix decidua Mill.;indigen;4;0
Laser trilobum (L.) Borkh.;indigen;2;0
Laserpitium latifolium L.;indigen;2;0
Laserpitium prutenicum L.;indigen;2;0
Laserpitium siler L.;indigen;3;0
Lastrea limbosperma (All.) Heywood;indigen;2;0
Lathraea squamaria L.;indigen;3;0
Lathyrus bauhini Genty;indigen;3;0
Lathyrus heterophyllus L.;indigen;2;0
Lathyrus japonicus Willd.;indigen;3;0
Lathyrus laevigatus (Waldst. & Kit.) Gren.;indigen;3;0
Lathyrus linifolius (Reichard) BÑssler;indigen;3;0
Lathyrus niger (L.) Bernh.;indigen;2;0
Lathyrus palustris L.;indigen;2;0
Lathyrus pannonicus (Jacq.) Garcke;indigen;2;0
Lathyrus pratensis L.;indigen;3;0
Lathyrus sylvestris L.;indigen;2;0
Lathyrus tuberosus L.;indigen;3;0
Lathyrus vernus (L.) Bernh.;indigen;2;0
Lavatera thuringiaca L.;indigen;2;0
Ledum palustre L.;indigen;3;0
Leersia oryzoides (L.) Sw.;indigen;3;0
Lemna gibba L.;indigen;3;0
Lemna minor L.;indigen;2;0
Lemna trisulca L.;indigen;1;0
Leontodon autumnalis L.;indigen;3;0
Leontodon helveticus MÇrat;indigen;3;0
Leontodon hispidus L.;indigen;5;0
Leontodon incanus (L.) Schrank;indigen;2;0
Leontodon montanus Lam.;indigen;2;0
Leontodon saxatilis Lam.;indigen;2;0
Leontopodium alpinum Cass.;indigen;3;0
Leonurus marrubiastrum L.;indigen;2;0
Lepidium graminifolium L.;indigen;3;0
Lepidium latifolium L.;indigen;3;0
Leucanthemopsis alpina (L.) Heywood;indigen;2;0
Leucanthemum adustum (W. D. J. Koch) Gremli;indigen;2;0
Leucanthemum halleri (Suter) Ducommun;indigen;3;0
Leucanthemum ircutianum DC.;indigen;5;0
Leucanthemum vulgare Lam. s. str.;indigen;5;0
Leucojum vernum L.;indigen;3;0
Leymus arenarius (L.) Hochst.;indigen;3;0
Ligusticum mutellina (L.) Crantz;indigen;3;0
Ligusticum mutellinoides (Crantz) Vill.;indigen;2;0
Ligustrum vulgare L.;indigen;2;0
Lilium bulbiferum L.;indigen;2;0
Lilium martagon L.;indigen;2;0
Limodorum abortivum (L.) Sw.;indigen;3;0
Limonium vulgare Mill.;indigen;2;0
Limosella aquatica L.;indigen;5;0
Linaria alpina (L.) Mill.;indigen;2;0
Linaria vulgaris Mill.;indigen;5;0
Lindernia procumbens (Krock.) Borb†s;indigen;2;0
Linnaea borealis L.;indigen;3;0
Linum alpinum Jacq.;indigen;3;0
Linum catharticum L.;indigen;2;0
Linum flavum L.;indigen;2;0
Linum leonii F. W. Schultz;indigen;3;0
Linum ockendonii Greuter & Burdet;indigen;3;0
Linum perenne L. s. str.;indigen;3;0
Linum tenuifolium L.;indigen;2;0
Linum viscosum L.;indigen;3;0
Liparis loeselii (L.) Rich.;indigen;2;0
Listera cordata (L.) R. Br.;indigen;3;0
Listera ovata (L.) R. Br.;indigen;2;0
Lithospermum officinale L.;indigen;3;0
Littorella uniflora (L.) Asch.;indigen;4;0
Lloydia serotina (L.) Rchb.;indigen;2;0
Lobelia dortmanna L.;indigen;2;0
Loiseleuria procumbens (L.) Desv.;indigen;2;0
Lolium perenne L.;indigen;6;0
Lomatogonium carinthiacum (Wulfen) Rchb.;indigen;2;0
Lonicera alpigena L.;indigen;3;0
Lonicera caerulea L.;indigen;2;0
Lonicera caprifolium L.;indigen;2;0
Lonicera nigra L.;indigen;2;0
Lonicera periclymenum L.;indigen;3;0
Lonicera xylosteum L.;indigen;2;0
Loranthus europaeus Jacq.;indigen;2;0
Lotus alpinus (DC.) Schleich. ex Ramond;indigen;3;0
Lotus corniculatus L.;indigen;3;0
Lotus pedunculatus Cav.;indigen;2;0
Lotus tenuis Waldst. & Kit. ex Willd.;indigen;3;0
Ludwigia palustris (L.) Elliott;indigen;2;0
Lunaria rediviva L.;indigen;3;0
Luronium natans (L.) Raf.;indigen;4;0
Luzula alpina Hoppe;indigen;3;0
Luzula alpinopilosa (Chaix) Breistr.;indigen;3;0
Luzula campestris (L.) DC.;indigen;2;0
Luzula congesta (Thuill.) Lej.;indigen;2;0
Luzula desvauxii Kunth;indigen;2;0
Luzula divulgata Kirschner;indigen;2;0
Luzula forsteri (Sm.) DC.;indigen;2;0
Luzula glabrata (Hoppe) Desv.;indigen;2;0
Luzula luzulina (Vill.) Dalla Torre & Sarnth.;indigen;2;0
Luzula luzuloides (Lam.) Dandy & Wilmott;indigen;2;0
Luzula multiflora (Ehrh.) Lej. s. str.;indigen;2;0
Luzula nivea (L.) DC.;indigen;3;0
Luzula pallidula Kirschner;indigen;2;0
Luzula pilosa (L.) Willd.;indigen;2;0
Luzula spicata (L.) DC.;indigen;3;0
Luzula sudetica (Willd.) Schult.;indigen;3;0
Luzula sylvatica (Huds.) Gaudin s. l.;indigen;2;0
Lychnis flos-cuculi L.;indigen;3;0
Lychnis viscaria L.;indigen;3;0
Lycopodiella inundata (L.) Holub;indigen;3;0
Lycopodium annotinum L.;indigen;2;0
Lycopodium clavatum L.;indigen;2;0
Lycopus europaeus L.;indigen;3;0
Lycopus exaltatus L. f.;indigen;3;0
Lysimachia nemorum L.;indigen;4;0
Lysimachia nummularia L.;indigen;3;0
Lysimachia thyrsiflora L.;indigen;3;0
Lysimachia vulgaris L.;indigen;3;0
Lythrum hyssopifolia L.;indigen;3;0
Lythrum salicaria L.;indigen;3;0
Maianthemum bifolium (L.) F. W. Schmidt;indigen;2;0
Malaxis monophyllos (L.) Sw.;indigen;2;0
Malus sylvestris Mill.;indigen;1;0
Marsilea quadrifolia L.;indigen;2;0
Matteuccia struthiopteris (L.) Tod.;indigen;2;0
Medicago falcata L. s. str.;indigen;4;0
Medicago lupulina L.;indigen;6;0
Medicago minima (L.) L.;indigen;2;0
Melampyrum arvense L.;indigen;4;0
Melampyrum cristatum L.;indigen;4;0
Melampyrum nemorosum L.;indigen;5;0
Melampyrum pratense L.;indigen;4;0
Melampyrum sylvaticum L.;indigen;4;0
Melica ciliata L.;indigen;1;0
Melica nutans L.;indigen;2;0
Melica picta K. Koch;indigen;2;0
Melica transsilvanica Schur;indigen;1;0
Melica uniflora Retz.;indigen;2;0
Melilotus altissimus Thuill.;indigen;3;0
Melilotus dentatus (Waldst. & Kit.) Pers.;indigen;3;0
Melittis melissophyllum L.;indigen;2;0
Mentha aquatica L.;indigen;4;0
Mentha arvensis L.;indigen;5;0
Mentha longifolia (L.) L.;indigen;3;0
Mentha pulegium L.;indigen;3;0
Mentha x carinthiaca Host (Mentha arvensis x M. suaveolens);indigen;3;0
Mentha x dalmatica Tausch (Mentha arvensis x M. longifolia);indigen;3;0
Mentha x dumetorum Schult. (Mentha aquatica x M. longifolia);indigen;3;0
Mentha x gracilis Sole (Mentha arvensis x M. spicata);indigen;3;0
Mentha x verticillata L. s. str. (Mentha aquatica x M. arvensis);indigen;2;0
Menyanthes trifoliata L.;indigen;2;0
Mercurialis ovata Sternb. & Hoppe;indigen;2;0
Mercurialis perennis L.;indigen;2;0
Meum athamanticum Jacq.;indigen;2;0
Mibora minima (L.) Desv.;indigen;3;0
Micropyrum tenellum (L.) Link;indigen;3;0
Milium effusum L.;indigen;3;0
Minuartia austriaca (Jacq.) Hayek;indigen;3;0
Minuartia cherlerioides (Hoppe) Bech.;indigen;2;0
Minuartia hybrida (Vill.) Schischk.;indigen;3;0
Minuartia rubra (Scop.) McNeill;indigen;2;0
Minuartia rupestris (Scop.) Schinz & Thell.;indigen;2;0
Minuartia sedoides (L.) Hiern;indigen;2;0
Minuartia setacea (Thuill.) Hayek;indigen;4;0
Minuartia stricta (Sw.) Hiern;indigen;3;0
Minuartia verna (L.) Hiern s. l.;indigen;4;0
Minuartia viscosa (Schreb.) Schinz. & Thell.;indigen;3;0
Moehringia ciliata (Scop.) Dalla Torre;indigen;3;0
Moehringia muscosa L.;indigen;5;0
Moehringia trinervia (L.) Clairv.;indigen;3;0
Moenchia erecta (L.) Gaertn., B. Mey. & Scherb.;indigen;2;0
Molinia arundinacea Schrank;indigen;3;0
Molinia caerulea (L.) Moench s. str.;indigen;3;0
Moneses uniflora (L.) A. Gray;indigen;3;0
Monotropa hypophegea Wallr.;indigen;2;0
Monotropa hypopitys L. s. str.;indigen;2;0
Montia fontana L. s. l.;indigen;3;0
Muscari botryoides (L.) Mill.;indigen;2;0
Muscari tenuiflorum Tausch;indigen;2;0
Mycelis muralis (L.) Dumort.;indigen;2;0
Myosotis alpestris F. W. Schmidt;indigen;3;0
Myosotis decumbens Host;indigen;3;0
Myosotis discolor Pers.;indigen;3;0
Myosotis laxa Lehm.;indigen;3;0
Myosotis nemorosa Besser;indigen;4;0
Myosotis praecox HÅlph.;indigen;2;0
Myosotis rehsteineri Wartm.;indigen;2;0
Myosotis scorpioides L. s. str.;indigen;5;0
Myosotis sparsiflora Pohl;indigen;3;0
Myosotis sylvatica Ehrh. ex Hoffm.;indigen;3;0
Myosoton aquaticum (L.) Moench;indigen;4;0
Myrica gale L.;indigen;2;0
Myricaria germanica (L.) Desv.;indigen;3;0
Myriophyllum alterniflorum DC.;indigen;3;0
Myriophyllum spicatum L.;indigen;2;0
Myriophyllum verticillatum L.;indigen;3;0
Najas flexilis (Willd.) Rostk. & W. L. E. Schmidt;indigen;3;0
Najas marina L. s. l.;indigen;3;0
Najas minor All.;indigen;3;0
Narcissus pseudonarcissus L.;indigen;2;0
Narcissus radiiflorus Salisb.;indigen;2;0
Nardus stricta L.;indigen;2;0
Narthecium ossifragum (L.) Huds.;indigen;2;0
Nasturtium microphyllum (Boenn.) Rchb.;indigen;6;0
Nasturtium officinale R. Br.;indigen;6;0
Neottia nidus-avis (L.) Rich.;indigen;2;0
Nigritella nigra (L.) Rchb. f. s. str.;indigen;3;0
Nigritella rhellicani Teppner & Klein;indigen;3;0
Nigritella rubra (Wettst.) K. Richt.;indigen;3;0
Nigritella widderi Teppner & Klein;indigen;1;0
Nonea pulla (L.) DC.;indigen;4;0
Nuphar lutea (L.) Sibth. & Sm.;indigen;3;0
Nuphar pumila (Timm) DC.;indigen;2;0
Nymphaea alba L.;indigen;3;0
Nymphaea candida C. Presl;indigen;3;0
Nymphoides peltata (S. G. Gmel.) Kuntze;indigen;2;0
Odontites litoralis (Fr.) Fr.;indigen;3;0
Odontites luteus (L.) Clairv.;indigen;4;0
Odontites vernus (Bellardi) Dumort.;indigen;3;0
Odontites vulgaris Moench;indigen;3;0
Oenanthe aquatica (L.) Poir.;indigen;3;0
Oenanthe conioides Lange;indigen;2;0
Oenanthe fistulosa L.;indigen;3;0
Oenanthe fluviatilis (Bab.) Coleman;indigen;2;0
Oenanthe lachenalii C. C. Gmel.;indigen;3;0
Oenanthe peucedanifolia Pollich;indigen;2;0
Oenothera albipercurva Renner ex Hudziok (Oenothera ammophila x Oe. biennis);indigen;2;0
Oenothera ammophila Focke;indigen;3;0
Oenothera biennis L. s. str.;indigen;3;0
Oenothera pseudocernua Hudziok;indigen;2;0
Omphalodes scorpioides (Haenke) Schrank;indigen;2;0
Onobrychis arenaria (Kit.) DC.;indigen;2;0
Onobrychis montana DC.;indigen;2;0
Ononis repens L.;indigen;2;0
Ononis spinosa L. s. str.;indigen;2;0
Onosma arenaria Waldst. & Kit.;indigen;2;0
Ophioglossum vulgatum L.;indigen;2;0
Ophrys apifera Huds.;indigen;2;0
Ophrys araneola Rchb.;indigen;2;0
Ophrys holoserica (Burm. f.) Greuter;indigen;2;0
Ophrys insectifera L.;indigen;2;0
Ophrys sphegodes Mill. s. str.;indigen;2;0
Orchis coriophora L.;indigen;2;0
Orchis mascula (L.) L.;indigen;2;0
Orchis militaris L.;indigen;2;0
Orchis morio L.;indigen;3;0
Orchis pallens L.;indigen;2;0
Orchis palustris Jacq. s. l.;indigen;2;0
Orchis purpurea Huds.;indigen;2;0
Orchis simia Lam.;indigen;2;0
Orchis spitzelii W. D. J. Koch;indigen;2;0
Orchis tridentata Scop.;indigen;2;0
Orchis ustulata L.;indigen;2;0
Oreochloa disticha (Wulfen) Link;indigen;2;0
Origanum vulgare L.;indigen;3;0
Ornithogalum pyrenaicum L. s. l.;indigen;3;0
Ornithopus perpusillus L.;indigen;2;0
Orobanche alba Stephan ex Willd.;indigen;2;0
Orobanche alsatica Kirschl. s. l.;indigen;2;0
Orobanche amethystea Thuill.;indigen;2;0
Orobanche arenaria Borkh.;indigen;2;0
Orobanche artemisiae-campestris Vaucher ex Gaudin;indigen;2;0
Orobanche caryophyllacea Sm.;indigen;2;0
Orobanche coerulescens Stephan;indigen;2;0
Orobanche elatior Sutton;indigen;2;0
Orobanche flava Mart. ex F. W. Schultz;indigen;3;0
Orobanche gracilis Sm.;indigen;4;0
Orobanche hederae Duby;indigen;3;0
Orobanche lucorum A. Braun;indigen;3;0
Orobanche lutea Baumg.;indigen;2;0
Orobanche picridis F. W. Schultz;indigen;2;0
Orobanche purpurea Jacq.;indigen;2;0
Orobanche rapum-genistae Thuill.;indigen;2;0
Orobanche reticulata Wallr.;indigen;2;0
Orobanche salviae F. W. Schultz ex W. D. J. Koch;indigen;3;0
Orobanche teucrii Holandre;indigen;2;0
Orthilia secunda (L.) House;indigen;2;0
Osmunda regalis L.;indigen;2;0
Oxalis acetosella L.;indigen;2;0
Oxyria digyna (L.) Hill;indigen;3;0
Oxytropis jacquinii Bunge;indigen;2;0
Oxytropis pilosa (L.) DC.;indigen;2;0
Papaver alpinum L.;indigen;2;0
Parapholis strigosa (Dumort.) C. E. Hubb.;indigen;2;0
Paris quadrifolia L.;indigen;2;0
Parnassia palustris L.;indigen;3;0
Pastinaca sativa L.;indigen;3;0
Pedicularis elongata Kern.;indigen;2;0
Pedicularis foliosa L.;indigen;3;0
Pedicularis oederi Vahl;indigen;3;0
Pedicularis palustris L.;indigen;4;0
Pedicularis recutita L.;indigen;2;0
Pedicularis rostratocapitata Crantz;indigen;3;0
Pedicularis rostratospicata Crantz;indigen;2;0
Pedicularis sceptrum-carolinum L.;indigen;3;0
Pedicularis sylvatica L.;indigen;3;0
Pedicularis verticillata L.;indigen;3;0
Peplis portula L.;indigen;3;0
Persicaria amphibia (L.) Delarbre;indigen;4;0
Persicaria brittingeri (Opiz) Opiz;indigen;4;0
Persicaria dubia (A. Braun) Fourr.;indigen;4;0
Persicaria hydropiper (L.) Delarbre;indigen;3;0
Persicaria lapathifolia (L.) Delarbre s. str.;indigen;4;0
Persicaria maculosa Gray;indigen;4;0
Persicaria minor (Huds.) Opiz;indigen;4;0
Petasites albus (L.) Gaertn.;indigen;2;0
Petasites hybridus (L.) Gaertn., B. Mey. & Scherb.;indigen;2;0
Petasites paradoxus (Retz.) Baumg.;indigen;2;0
Petasites spurius (Retz.) Rchb.;indigen;1;0
Petrocallis pyrenaica (L.) R. Br.;indigen;2;0
Petrorhagia prolifera (L.) P. W. Ball & Heywood;indigen;5;0
Petrorhagia saxifraga (L.) Link;indigen;4;0
Peucedanum alsaticum L.;indigen;3;0
Peucedanum carvifolia Vill.;indigen;3;0
Peucedanum cervaria (L.) Lapeyr.;indigen;3;0
Peucedanum officinale L.;indigen;3;0
Peucedanum oreoselinum (L.) Moench;indigen;2;0
Peucedanum ostruthium (L.) Koch;indigen;2;0
Peucedanum palustre (L.) Moench;indigen;2;0
Phalaris arundinacea L.;indigen;2;0
Phegopteris connectilis (Michx.) Watt;indigen;2;0
Phleum alpinum L. s. str.;indigen;2;0
Phleum arenarium L.;indigen;2;0
Phleum bertolonii DC.;indigen;3;0
Phleum hirsutum Honck.;indigen;2;0
Phleum paniculatum Huds.;indigen;3;0
Phleum phleoides (L.) H. Karst.;indigen;2;0
Phleum pratense L. s. str.;indigen;3;0
Phleum rhaeticum (Humphries) Rauschert;indigen;2;0
Phragmites australis (Cav.) Steud.;indigen;3;0
Phyllitis scolopendrium (L.) Newman;indigen;2;0
Physalis alkekengi L.;indigen;4;0
Phyteuma betonicifolium Vill.;indigen;4;0
Phyteuma hemisphaericum L.;indigen;2;0
Phyteuma nigrum F. W. Schmidt;indigen;3;0
Phyteuma orbiculare L. s. l.;indigen;4;0
Phyteuma ovatum Honck.;indigen;2;0
Phyteuma spicatum L.;indigen;3;0
Picea abies (L.) H. Karst.;indigen;3;0
Picris hieracioides L. s. l.;indigen;4;0
Pilularia globulifera L.;indigen;3;0
Pimpinella major (L.) Huds.;indigen;4;0
Pimpinella nigra Mill. s. str.;indigen;3;0
Pimpinella saxifraga L.;indigen;3;0
Pinguicula alpina L.;indigen;2;0
Pinguicula vulgaris L.;indigen;2;0
Pinus cembra L.;indigen;2;0
Pinus mugo Turra s. str.;indigen;3;0
Pinus sylvestris L.;indigen;2;0
Pinus uncinata DC. s. str.;indigen;2;0
Pinus x rotundata Link (Pinus mugo x P. uncinata);indigen;3;0
Plantago alpina L.;indigen;3;0
Plantago atrata Hoppe;indigen;4;0
Plantago coronopus L.;indigen;4;0
Plantago intermedia DC.;indigen;5;0
Plantago major L. s. str.;indigen;5;0
Plantago maritima L. s. l.;indigen;4;0
Plantago media L.;indigen;5;0
Plantago strictissima L.;indigen;3;0
Plantago winteri Wirtg.;indigen;3;0
Platanthera bifolia (L.) Rich.;indigen;3;0
Platanthera chlorantha (Custer) Rchb.;indigen;3;0
Pleurospermum austriacum (L.) Hoffm.;indigen;2;0
Poa alpina L.;indigen;3;0
Poa angustifolia L.;indigen;2;0
Poa annua L.;indigen;12;0
Poa badensis Haenke ex Willd.;indigen;3;0
Poa bulbosa L.;indigen;2;0
Poa cenisia All.;indigen;3;0
Poa chaixii Vill.;indigen;2;0
Poa compressa L.;indigen;2;0
Poa glauca Vahl;indigen;2;0
Poa humilis Ehrh. ex Hoffm.;indigen;2;0
Poa hybrida Gaudin;indigen;2;0
Poa minor Gaudin;indigen;2;0
Poa nemoralis L.;indigen;2;0
Poa palustris L.;indigen;2;0
Poa pratensis L. s. str.;indigen;2;0
Poa remota Forselles;indigen;2;0
Poa supina Schrad.;indigen;3;0
Poa trivialis L. s. l.;indigen;2;0
Podospermum laciniatum (L.) DC.;indigen;3;0
Polemonium caeruleum L.;indigen;2;0
Polycnemum verrucosum Lang;indigen;4;0
Polygala alpestris Rchb.;indigen;2;0
Polygala amara L.;indigen;2;0
Polygala amarella Crantz;indigen;3;0
Polygala calcarea F. W. Schultz;indigen;3;0
Polygala chamaebuxus L.;indigen;3;0
Polygala comosa Schkuhr;indigen;2;0
Polygala serpyllifolia Hose;indigen;5;0
Polygala vulgaris L. s. l.;indigen;4;0
Polygonatum multiflorum (L.) All.;indigen;2;0
Polygonatum odoratum (Mill.) Druce;indigen;2;0
Polygonatum verticillatum (L.) All.;indigen;2;0
Polygonum arenastrum Boreau s. l.;indigen;5;0
Polygonum aviculare L. (s. l.);indigen;7;0
Polygonum oxyspermum C. A. Mey. & Bunge ex Ledeb. s. l.;indigen;3;0
Polypodium interjectum Shivas;indigen;2;0
Polypodium vulgare L.;indigen;2;0
Polystichum aculeatum (L.) Roth;indigen;2;0
Polystichum braunii (Spenn.) FÇe;indigen;2;0
Polystichum lonchitis (L.) Roth;indigen;3;0
Polystichum setiferum (Forssk.) Woyn.;indigen;2;0
Populus alba L.;indigen;2;0
Populus nigra L.;indigen;1;0
Populus tremula L.;indigen;2;0
Populus x canescens (Aiton) Sm. (Populus alba x P. tremula);indigen;2;0
Potamogeton acutifolius Link ex Roem. & Schult.;indigen;3;0
Potamogeton alpinus Balb.;indigen;3;0
Potamogeton berchtoldii Fieber;indigen;4;0
Potamogeton coloratus Hornem.;indigen;3;0
Potamogeton compressus L.;indigen;2;0
Potamogeton crispus L.;indigen;5;0
Potamogeton filiformis Pers.;indigen;2;0
Potamogeton friesii Rupr.;indigen;3;0
Potamogeton gramineus L.;indigen;2;0
Potamogeton lucens L.;indigen;3;0
Potamogeton natans L.;indigen;3;0
Potamogeton nodosus Poir.;indigen;3;0
Potamogeton obtusifolius Mert. & W. D. J. Koch;indigen;3;0
Potamogeton pectinatus L. sensu s. str.;indigen;3;0
Potamogeton perfoliatus L.;indigen;3;0
Potamogeton polygonifolius Pourr.;indigen;3;0
Potamogeton praelongus Wulfen;indigen;2;0
Potamogeton pusillus L.;indigen;4;0
Potamogeton rutilus Wolfg.;indigen;2;0
Potamogeton trichoides Cham. & Schltdl.;indigen;2;0
Potamogeton x angustifolius J. Presl (Potamogeton lucens x P. gramineus);indigen;2;0
Potamogeton x nitens Weber (Potamogeton gramineus x P. perfoliatus);indigen;2;0
